,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-01-04,4864.89990234375,4888.7001953125,4862.2998046875,4876.2998046875,0,ASEAN & Oceania,0.23432963827802294,Jan,Monday
2010-01-05,4887.2998046875,4930.7001953125,4887.2998046875,4924.2998046875,0,ASEAN & Oceania,0.7570642579469468,Jan,Tuesday
2010-01-06,4927.7001953125,4938.5,4915.2998046875,4921.39990234375,0,ASEAN & Oceania,-0.12785463236467157,Jan,Wednesday
2010-01-07,4922.7998046875,4938.10009765625,4898.89990234375,4899.39990234375,0,ASEAN & Oceania,-0.47533727293700967,Jan,Thursday
2010-01-08,4900.2998046875,4937.89990234375,4900.2998046875,4912.10009765625,0,ASEAN & Oceania,0.24080757176248982,Jan,Friday
2010-01-11,4921.89990234375,4955.10009765625,4921.7001953125,4950.7001953125,0,ASEAN & Oceania,0.5851458489644547,Jan,Monday
2010-01-12,4938.60009765625,4940.0,4893.10009765625,4899.5,0,ASEAN & Oceania,-0.7917243122156427,Jan,Tuesday
2010-01-13,4886.2998046875,4887.0,4852.89990234375,4868.10009765625,0,ASEAN & Oceania,-0.37246398622104093,Jan,Wednesday
2010-01-14,4876.0,4920.5,4875.10009765625,4898.0,0,ASEAN & Oceania,0.4511894995898278,Jan,Thursday
2010-01-15,4896.5,4905.39990234375,4857.7998046875,4899.60009765625,0,ASEAN & Oceania,0.06331252233738384,Jan,Friday
2010-01-18,4890.60009765625,4917.10009765625,4865.60009765625,4911.10009765625,0,ASEAN & Oceania,0.4191714634329708,Jan,Monday
2010-01-19,4914.89990234375,4930.0,4861.2001953125,4861.2001953125,0,ASEAN & Oceania,-1.0925900445224208,Jan,Tuesday
2010-01-20,4874.7001953125,4905.7998046875,4865.60009765625,4868.2001953125,0,ASEAN & Oceania,-0.13334153362396284,Jan,Wednesday
2010-01-21,4854.2001953125,4854.89990234375,4822.2001953125,4827.2001953125,0,ASEAN & Oceania,-0.5562193340536878,Jan,Thursday
2010-01-22,4793.89990234375,4793.89990234375,4716.0,4750.60009765625,0,ASEAN & Oceania,-0.9032271338483854,Jan,Friday
2010-01-25,4725.7001953125,4726.60009765625,4679.89990234375,4717.89990234375,0,ASEAN & Oceania,-0.16506110515616795,Jan,Monday
2010-01-27,4705.89990234375,4707.39990234375,4628.60009765625,4644.60009765625,0,ASEAN & Oceania,-1.3026159918312317,Jan,Wednesday
2010-01-28,4653.2998046875,4676.10009765625,4642.60009765625,4673.2998046875,0,ASEAN & Oceania,0.42980252378866723,Jan,Thursday
2010-01-29,4656.60009765625,4656.7001953125,4566.7001953125,4569.60009765625,0,ASEAN & Oceania,-1.868315899486165,Jan,Friday
2010-02-01,4569.89990234375,4588.5,4524.10009765625,4524.10009765625,0,ASEAN & Oceania,-1.0022058615334397,Feb,Monday
2010-02-02,4550.5,4605.39990234375,4548.7001953125,4605.2998046875,0,ASEAN & Oceania,1.2042589756620152,Feb,Tuesday
2010-02-03,4631.0,4656.89990234375,4619.0,4647.89990234375,0,ASEAN & Oceania,0.3649298713830706,Feb,Wednesday
2010-02-04,4638.39990234375,4640.0,4598.2998046875,4621.60009765625,0,ASEAN & Oceania,-0.36218965680408843,Feb,Thursday
2010-02-05,4581.5,4584.39990234375,4488.39990234375,4514.10009765625,0,ASEAN & Oceania,-1.471131776574266,Feb,Friday
2010-02-08,4521.7001953125,4551.0,4515.60009765625,4521.39990234375,0,ASEAN & Oceania,-0.006641151685848256,Feb,Monday
2010-02-09,4513.2998046875,4513.39990234375,4464.89990234375,4505.10009765625,0,ASEAN & Oceania,-0.18167875802830133,Feb,Tuesday
2010-02-10,4534.0,4570.7001953125,4498.89990234375,4513.39990234375,0,ASEAN & Oceania,-0.4543471031374062,Feb,Wednesday
2010-02-11,4512.10009765625,4565.2998046875,4510.89990234375,4554.2998046875,0,ASEAN & Oceania,0.9352564463977666,Feb,Thursday
2010-02-12,4566.10009765625,4593.2998046875,4545.0,4562.10009765625,0,ASEAN & Oceania,-0.08760210933731336,Feb,Friday
2010-02-15,4558.5,4568.7001953125,4537.89990234375,4545.5,0,ASEAN & Oceania,-0.2851815290117363,Feb,Monday
2010-02-16,4550.39990234375,4598.2001953125,4550.39990234375,4567.7998046875,0,ASEAN & Oceania,0.38238182834849144,Feb,Tuesday
2010-02-17,4586.2001953125,4672.89990234375,4585.39990234375,4667.89990234375,0,ASEAN & Oceania,1.7814247863569994,Feb,Wednesday
2010-02-18,4672.7001953125,4673.10009765625,4633.39990234375,4654.89990234375,0,ASEAN & Oceania,-0.3809423293753507,Feb,Thursday
2010-02-19,4662.5,4672.2001953125,4609.60009765625,4635.10009765625,0,ASEAN & Oceania,-0.5876654658176944,Feb,Friday
