,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-01-04,7184.97998046875,7331.1201171875,7184.97998046875,7326.740234375,3991400000,,1.973008335327352,Jan,Monday
2010-01-05,7326.740234375,7359.4599609375,7313.60009765625,7354.8701171875,2491020000,,0.3839344908192939,Jan,Tuesday
2010-01-06,7354.85009765625,7389.27978515625,7342.490234375,7377.7001953125,4972660000,,0.31068067129650373,Jan,Wednesday
2010-01-07,7377.7001953125,7398.2099609375,7325.509765625,7393.93017578125,5270680000,,0.21998698834444225,Jan,Thursday
2010-01-08,7393.93017578125,7426.41015625,7367.81005859375,7425.35009765625,4389590000,,0.4249420961252199,Jan,Friday
2010-01-11,7425.60986328125,7471.31005859375,7419.56982421875,7449.0498046875,4255780000,,0.3156635190620194,Jan,Monday
2010-01-12,7449.0498046875,7449.0498046875,7340.93994140625,7370.4501953125,4716160000,,-1.0551628923938625,Jan,Tuesday
2010-01-13,7370.47021484375,7441.18017578125,7349.419921875,7430.14013671875,4170360000,,0.8095809376561597,Jan,Wednesday
2010-01-14,7430.14013671875,7458.16015625,7417.9501953125,7448.52001953125,3915200000,,0.24736926187527877,Jan,Thursday
2010-01-15,7448.509765625,7448.509765625,7326.5400390625,7356.7900390625,4758730000,,-1.2313835847512493,Jan,Friday
2010-01-19,7356.7900390625,7443.68017578125,7352.4599609375,7443.68017578125,4724830000,,1.1810876245942543,Jan,Tuesday
2010-01-20,7443.669921875,7443.669921875,7269.93017578125,7329.830078125,4810560000,,-1.5293510451807442,Jan,Wednesday
2010-01-21,7329.83984375,7345.93994140625,7166.6201171875,7174.4599609375,6874290000,,-2.1198264372036606,Jan,Thursday
2010-01-22,7174.4599609375,7174.4599609375,7021.02978515625,7030.60986328125,6208650000,,-2.005030321995871,Jan,Friday
2010-01-25,7030.60986328125,7118.22021484375,7030.60986328125,7073.1298828125,4481390000,,0.6047842272306875,Jan,Monday
2010-01-26,7073.14013671875,7098.77001953125,7008.97998046875,7028.31982421875,4731910000,,-0.6336692280041869,Jan,Tuesday
2010-01-27,7028.419921875,7044.52001953125,6944.080078125,7035.60986328125,5319120000,,0.10229811943751806,Jan,Wednesday
2010-01-28,7035.6201171875,7061.60986328125,6913.2998046875,6956.990234375,5452400000,,-1.1175970490563156,Jan,Thursday
2010-01-29,6956.990234375,7029.2900390625,6869.2099609375,6883.77978515625,5412850000,,-1.0523293371465692,Jan,Friday
2010-02-01,6883.7900390625,7008.39013671875,6883.7900390625,7008.22998046875,4077610000,,1.8077242434779057,Feb,Monday
2010-02-02,7008.47021484375,7111.52001953125,7005.83984375,7101.43994140625,4749540000,,1.3265338042757553,Feb,Tuesday
2010-02-03,7101.43017578125,7101.43017578125,7023.169921875,7042.6201171875,4285450000,,-0.8281438687423287,Feb,Wednesday
2010-02-04,7042.56982421875,7042.56982421875,6786.27001953125,6787.85986328125,5859690000,,-3.6167190002373264,Feb,Thursday
2010-02-05,6787.85986328125,6799.81005859375,6631.509765625,6782.75,6438900000,,-0.07527944571884389,Feb,Friday
2010-02-08,6782.740234375,6815.97998046875,6712.4501953125,6713.8701171875,4089820000,,-1.0153730617378727,Feb,Monday
2010-02-09,6713.89990234375,6887.33984375,6713.89990234375,6835.16015625,5114260000,,1.8061075629667842,Feb,Tuesday
2010-02-10,6835.16015625,6850.97998046875,6756.31982421875,6819.1201171875,4251450000,,-0.23466954242225257,Feb,Wednesday
2010-02-11,6819.1201171875,6901.4501953125,6769.39990234375,6898.72021484375,4400870000,,1.1673074573890998,Feb,Thursday
2010-02-12,6898.72021484375,6898.72021484375,6783.10986328125,6874.56005859375,4160680000,,-0.35021214801573464,Feb,Friday
2010-02-16,6874.56005859375,7020.33984375,6874.56005859375,7013.35009765625,4080770000,,2.018893396516354,Feb,Tuesday
2010-02-17,7013.35009765625,7059.89013671875,7008.7001953125,7035.2001953125,4259230000,,0.3115500773810216,Feb,Wednesday
2010-02-18,7035.18994140625,7087.66015625,7022.1201171875,7080.3798828125,3878620000,,0.6423414546390638,Feb,Thursday
2010-02-19,7080.3798828125,7096.2001953125,7022.52001953125,7083.25,3944280000,,0.04053620335353983,Feb,Friday
2010-02-22,7083.25,7109.0400390625,7067.43994140625,7078.52978515625,3814440000,,-0.06663911119542583,Feb,Monday
2010-02-23,7078.52978515625,7078.52978515625,6961.85009765625,6974.60009765625,4521050000,,-1.46823832991339,Feb,Tuesday
2010-02-24,6974.60009765625,7043.91015625,6973.080078125,7030.669921875,4168360000,,0.803914538951011,Feb,Wednesday
2010-02-25,7030.60986328125,7030.60986328125,6896.02001953125,7013.4501953125,4521130000,,-0.24407083172641622,Feb,Thursday
