,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-01-04,1116.56005859375,1133.8699951171875,1116.56005859375,1132.989990234375,3991400000,US & Canada,1.4714776436941202,Jan,Monday
2010-01-05,1132.6600341796875,1136.6300048828125,1129.6600341796875,1136.52001953125,2491020000,US & Canada,0.3407894015045775,Jan,Tuesday
2010-01-06,1135.7099609375,1139.18994140625,1133.949951171875,1137.1400146484375,4972660000,US & Canada,0.12591715844043727,Jan,Wednesday
2010-01-07,1136.27001953125,1142.4599609375,1131.3199462890625,1141.68994140625,5270680000,US & Canada,0.4769924209771813,Jan,Thursday
2010-01-08,1140.52001953125,1145.3900146484375,1136.219970703125,1144.97998046875,4389590000,US & Canada,0.391046264960174,Jan,Friday
2010-01-11,1145.9599609375,1149.739990234375,1142.02001953125,1146.97998046875,4255780000,US & Canada,0.08901004974166207,Jan,Monday
2010-01-12,1143.81005859375,1143.81005859375,1131.77001953125,1136.219970703125,4716160000,US & Canada,-0.6635793970859625,Jan,Tuesday
2010-01-13,1137.31005859375,1148.4000244140625,1133.1800537109375,1145.6800537109375,4170360000,US & Canada,0.7359466360067851,Jan,Wednesday
2010-01-14,1145.6800537109375,1150.4100341796875,1143.800048828125,1148.4599609375,3915200000,US & Canada,0.24264254383745154,Jan,Thursday
2010-01-15,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,4758730000,US & Canada,-1.018536028356152,Jan,Friday
2010-01-19,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,4724830000,US & Canada,1.2499626599363574,Jan,Tuesday
2010-01-20,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,4810560000,US & Canada,-0.8632703977432596,Jan,Wednesday
2010-01-21,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,6874290000,US & Canada,-1.9496322228388798,Jan,Thursday
2010-01-22,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,6208650000,US & Canada,-2.127314514383415,Jan,Friday
2010-01-25,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,4481390000,US & Canada,0.40095247024200964,Jan,Monday
2010-01-26,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,4731910000,US & Canada,-0.3312652601808619,Jan,Tuesday
2010-01-27,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,5319120000,US & Canada,0.5091908797281931,Jan,Wednesday
2010-01-28,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,5452400000,US & Canada,-1.1304298183929737,Jan,Thursday
2010-01-29,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,5412850000,US & Canada,-1.26331961083767,Jan,Friday
2010-02-01,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,4077610000,US & Canada,1.4247200876359094,Feb,Monday
2010-02-02,1090.050048828125,1104.72998046875,1087.9599609375,1103.3199462890625,4749540000,US & Canada,1.217365888401501,Feb,Tuesday
2010-02-03,1100.6700439453125,1102.719970703125,1093.969970703125,1097.280029296875,4285450000,US & Canada,-0.30799554026982634,Feb,Wednesday
2010-02-04,1097.25,1097.25,1062.780029296875,1063.1099853515625,5859690000,US & Canada,-3.1114162359022557,Feb,Thursday
2010-02-05,1064.1199951171875,1067.1300048828125,1044.5,1066.18994140625,6438900000,US & Canada,0.1945218864940645,Feb,Friday
