,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-01-05,3230.14990234375,3271.2900390625,3230.14990234375,3268.18994140625,15713800,ASEAN & Oceania,1.17765553341344,Jan,Tuesday
2010-01-06,3268.18994140625,3272.139892578125,3263.4599609375,3271.570068359375,17077000,ASEAN & Oceania,0.10342504608745554,Jan,Wednesday
2010-01-07,3271.570068359375,3286.610107421875,3270.81005859375,3284.81005859375,47356800,ASEAN & Oceania,0.40469835454310116,Jan,Thursday
2010-01-08,3284.81005859375,3313.179931640625,3284.81005859375,3310.22998046875,19330800,ASEAN & Oceania,0.7738627628862792,Jan,Friday
2010-01-11,3310.22998046875,3310.22998046875,3297.7900390625,3303.75,28157000,ASEAN & Oceania,-0.19575620144170144,Jan,Monday
2010-01-12,3303.75,3303.75,3287.1298828125,3290.2900390625,33996000,ASEAN & Oceania,-0.40741463299281117,Jan,Tuesday
2010-01-13,3290.2900390625,3290.2900390625,3272.4599609375,3276.199951171875,21493200,ASEAN & Oceania,-0.4282323966381905,Jan,Wednesday
2010-01-14,3276.199951171875,3282.10009765625,3275.030029296875,3278.330078125,22881600,ASEAN & Oceania,0.06501822186900001,Jan,Thursday
2010-01-15,3278.330078125,3282.3701171875,3257.949951171875,3257.949951171875,18434000,ASEAN & Oceania,-0.6216618359790409,Jan,Friday
2010-01-18,3257.949951171875,3257.949951171875,3244.669921875,3247.10009765625,14810400,ASEAN & Oceania,-0.33302701632117887,Jan,Monday
2010-01-19,3247.10009765625,3247.5400390625,3227.590087890625,3227.590087890625,31014600,ASEAN & Oceania,-0.6008441125577645,Jan,Tuesday
2010-01-20,3227.590087890625,3239.0400390625,3227.25,3227.25,41347600,ASEAN & Oceania,-0.010536898471120994,Jan,Wednesday
2010-01-21,3227.25,3231.320068359375,3203.0,3225.2900390625,46942000,ASEAN & Oceania,-0.060731611666279335,Jan,Thursday
2010-01-22,3225.2900390625,3225.2900390625,3190.429931640625,3190.429931640625,41528800,ASEAN & Oceania,-1.0808363588909307,Jan,Friday
2010-01-25,3190.429931640625,3190.429931640625,3175.090087890625,3188.659912109375,12822600,ASEAN & Oceania,-0.05547902850634921,Jan,Monday
2010-01-26,3188.659912109375,3215.989990234375,3188.659912109375,3209.06005859375,13343800,ASEAN & Oceania,0.6397717864769032,Jan,Tuesday
2010-01-27,3209.06005859375,3216.340087890625,3187.550048828125,3193.570068359375,18161800,ASEAN & Oceania,-0.48269555419797616,Jan,Wednesday
2010-01-28,3193.570068359375,3202.179931640625,3180.219970703125,3183.60009765625,29361000,ASEAN & Oceania,-0.31218888233903225,Jan,Thursday
2010-01-29,3183.60009765625,3183.60009765625,3153.6298828125,3164.64990234375,31399600,ASEAN & Oceania,-0.5952442119363872,Jan,Friday
2010-02-01,3164.64990234375,3164.64990234375,3148.89990234375,3150.969970703125,11390800,ASEAN & Oceania,-0.4322731443529851,Feb,Monday
