,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-05-28,19816.390625,19910.060546875,19710.859375,19766.7109375,2068737600,East Asia,-0.25069998083972467,May,Friday
2010-05-31,19705.529296875,19823.990234375,19629.830078125,19765.189453125,1075849200,East Asia,0.3027584560210783,May,Monday
2010-06-01,19600.5703125,19805.599609375,19463.349609375,19496.94921875,1098816400,East Asia,-0.528663666913391,Jun,Tuesday
2010-06-02,19651.55078125,19656.220703125,19372.130859375,19471.80078125,1231922500,East Asia,-0.9146860825431835,Jun,Wednesday
2010-06-03,19822.890625,19859.80078125,19744.3203125,19786.7109375,1270634900,East Asia,-0.1825146906393729,Jun,Thursday
2010-06-04,19765.25,19841.6796875,19658.66015625,19780.0703125,1011348700,East Asia,0.0749816597310937,Jun,Friday
2010-06-07,19211.669921875,19389.91015625,19211.669921875,19378.150390625,1583714800,East Asia,0.8665590728291672,Jun,Monday
2010-06-08,19459.740234375,19510.08984375,19333.099609375,19487.48046875,904490700,East Asia,0.14255192536433645,Jun,Tuesday
2010-06-09,19488.19921875,19792.279296875,19383.890625,19621.240234375,1263124900,East Asia,0.68267475168767,Jun,Wednesday
2010-06-10,19517.609375,19729.150390625,19517.609375,19632.69921875,962222800,East Asia,0.5896718268038398,Jun,Thursday
2010-06-11,19995.640625,19995.640625,19834.23046875,19872.380859375,1146581300,East Asia,-0.6164331912971656,Jun,Friday
2010-06-14,20102.55078125,20102.55078125,20024.0390625,20051.91015625,954758200,East Asia,-0.25191143925492976,Jun,Monday
2010-06-15,19998.529296875,20142.099609375,19970.91015625,20062.150390625,996054700,East Asia,0.3181288624056046,Jun,Tuesday
2010-06-17,20201.810546875,20201.810546875,20078.58984375,20138.400390625,1034862900,East Asia,-0.31388353089871374,Jun,Thursday
2010-06-18,20199.220703125,20315.419921875,20138.349609375,20286.7109375,1413431500,East Asia,0.4331366821565768,Jun,Friday
2010-06-21,20571.400390625,20938.330078125,20571.400390625,20912.1796875,3171247200,East Asia,1.6565682958088905,Jun,Monday
2010-06-22,20861.470703125,20957.08984375,20796.380859375,20819.080078125,1597804000,East Asia,-0.20320055859556432,Jun,Tuesday
2010-06-23,20718.66015625,20866.880859375,20689.150390625,20856.609375,1362845100,East Asia,0.6658211376105138,Jun,Wednesday
2010-06-24,20797.439453125,20901.150390625,20710.150390625,20733.490234375,1067905400,East Asia,-0.3074860195849305,Jun,Thursday
2010-06-25,20615.919921875,20732.30078125,20563.9296875,20690.7890625,1338524400,East Asia,0.3631617745350202,Jun,Friday
2010-06-28,20718.080078125,20862.380859375,20687.26953125,20726.6796875,1171423600,East Asia,0.04150775237170659,Jun,Monday
2010-06-29,20727.44921875,20738.150390625,20190.880859375,20248.900390625,1781397200,East Asia,-2.3087685468412866,Jun,Tuesday
2010-06-30,19985.720703125,20143.16015625,19971.26953125,20128.990234375,1588071700,East Asia,0.7168594687085672,Jun,Wednesday
2010-07-02,20059.560546875,20161.990234375,19803.220703125,19905.3203125,1374627100,East Asia,-0.7689113329007025,Jul,Friday
2010-07-05,19809.060546875,19913.400390625,19793.470703125,19842.19921875,1251615800,East Asia,0.1672904769844213,Jul,Monday
2010-07-06,19777.830078125,20084.119140625,19777.830078125,20084.119140625,1204498500,East Asia,1.548648467956891,Jul,Tuesday
2010-07-07,19948.150390625,19948.150390625,19800.23046875,19857.0703125,1083584000,East Asia,-0.4565840759241757,Jul,Wednesday
2010-07-08,20231.150390625,20236.1796875,20002.009765625,20050.560546875,1137900000,East Asia,-0.8926326000407979,Jul,Thursday
2010-07-09,20142.779296875,20418.310546875,20116.51953125,20378.66015625,1673574500,East Asia,1.1710442531214902,Jul,Friday
2010-07-12,20476.01953125,20539.609375,20368.619140625,20467.4296875,1675481300,East Asia,-0.0419507499340406,Jul,Monday
2010-07-13,20485.109375,20529.41015625,20378.990234375,20431.060546875,1309265400,East Asia,-0.2638444693439671,Jul,Tuesday
2010-07-14,20722.220703125,20722.220703125,20512.240234375,20560.810546875,1562984100,East Asia,-0.7789230631331837,Jul,Wednesday
2010-07-15,20530.2890625,20665.619140625,20226.259765625,20255.619140625,1591164000,East Asia,-1.33787654445014,Jul,Thursday
2010-07-16,20293.609375,20313.740234375,20173.490234375,20250.16015625,1648123300,East Asia,-0.21410296190842096,Jul,Friday
2010-07-19,20007.880859375,20127.560546875,20007.880859375,20090.94921875,1040734400,East Asia,0.4151781988249747,Jul,Monday
2010-07-20,20075.720703125,20403.009765625,20075.720703125,20264.58984375,1168031200,East Asia,0.9407838623477188,Jul,Tuesday
2010-07-21,20377.599609375,20494.1796875,20334.349609375,20487.23046875,1115583200,East Asia,0.5379969254306223,Jul,Wednesday
2010-07-22,20487.490234375,20592.4609375,20384.73046875,20589.69921875,951757400,East Asia,0.49888484731774674,Jul,Thursday
2010-07-23,20847.849609375,20847.849609375,20728.41015625,20815.330078125,1641271300,East Asia,-0.1559850625331468,Jul,Friday
2010-07-26,20944.630859375,20963.080078125,20826.98046875,20839.91015625,1139652600,East Asia,-0.4999882968962716,Jul,Monday
2010-07-27,20965.5390625,21008.779296875,20824.05078125,20973.390625,1118094600,East Asia,0.037449847946164634,Jul,Tuesday
2010-07-28,20961.55078125,21199.55078125,20902.16015625,21091.1796875,1350370800,East Asia,0.6184127672746064,Jul,Wednesday
2010-07-29,21091.169921875,21130.740234375,20970.9296875,21093.8203125,1014336800,East Asia,0.01256635186581618,Jul,Thursday
2010-07-30,21008.4609375,21095.900390625,20945.630859375,21029.810546875,947166100,East Asia,0.1016238621121029,Jul,Friday
2010-08-02,21221.4296875,21439.220703125,21221.4296875,21412.7890625,1646320600,East Asia,0.9017270646600963,Aug,Monday
2010-08-03,21610.1796875,21610.1796875,21409.810546875,21457.66015625,1419675100,East Asia,-0.7057763214168091,Aug,Tuesday
